,,MUNICÍPIO DE PARANAVAÍ,,,,,,,,,,,
,,Prestação de Contas,,,,,,,,,,,
,,"IEGM - Ações e Metas, Programas e Indicadores",,,,,,,,,,,
,,PPA: 2026 - 2029 LDO: 2026,,,,,,,,,,,
Ações e Metas,,,,,,,,,,,,,
Código Programa,Código da Ação,,,Descrição,,Descrição da Meta,Unidade Medida,Meta Física Estimada,Meta Física Alcançada,Dotação Final,,,Valor Liquidado
0000,ENCARGOS ESPECIAIS,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0002,APOIO ADMINISTRATIVO,,,,Índice Ipardes de Desempenho Municipal  ( IPDM),,,,,1.0000,,,0.0000
0002,APOIO ADMINISTRATIVO,,,,Apoio as Secretarias por meio de Projetos Finalísticos,,,,,1.0000,,,0.0000
0002,APOIO ADMINISTRATIVO,,,,Aposentados e Pensionistas,,,,,850.0000,,,0.0000
0002,APOIO ADMINISTRATIVO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0005,EDUCAÇÃO,,,,Índice de Desenvolvimento da Educação Básica ( IDEB),,,,,9.0000,,,0.0000
0005,EDUCAÇÃO,,,,Índice de Desenvolvimento da Educação Básica ( IDEB) - Meta Projetada,,,,,1.0000,,,0.0000
0005,EDUCAÇÃO,,,,Taxa de Distorção Idade Série nos Ensino Fundamental e Médio,,,,,1.0000,,,0.0000
0005,EDUCAÇÃO,,,,Taxas de Rendimento Educacionais nos Ensinos Fundamental e Médio,,,,,1.0000,,,0.0000
0005,EDUCAÇÃO,,,,Taxa de Analfabetismo Segundo Faixa Etária,,,,,1.0000,,,0.0000
0005,EDUCAÇÃO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0006,SAÚDE,,,,Taxa de Mortalidade ( Coeficiente de Mortalidade ),,,,,11.0000,,,0.0000
0006,SAÚDE,,,,Taxa Bruta de Natalidade,,,,,10.0000,,,0.0000
0006,SAÚDE,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Índice de Gini da Renda Domiciliar Per Capita,,,,,1.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Produto Interno Bruto (PIB) Per capita,,,,,56.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Renda Média Domiciliar Per Capita,,,,,3.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Taxa de Atividade e de Ocupação Segundo a Faixa Etária,,,,,85.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Famílias Carentes Cadastradas,,,,,1.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Registro de Violência Contra a Mulher,,,,,100.0000,,,0.0000
0007,DESENVOLVIMENTO SOCIAL E CIDADANIA,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0008,EMPREENDEDORISMO E TRABALHO,,,,Taxa de Crescimento Geométrico Populacional Segundo Tipo de Domicílio,,,,,1.0000,,,0.0000
0008,EMPREENDEDORISMO E TRABALHO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0009,CULTURA,,,,Eventos Culturais,,,,,1.0000,,,0.0000
0009,CULTURA,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0010,"ESPORTE, JUVENTUDE E LAZER",,,,Eventos Esportivos,,,,,100.0000,,,0.0000
0010,"ESPORTE, JUVENTUDE E LAZER",,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0011,DESENVOLVIMENTO URBANO,,,,Densidade Demográfica,,,,,1.0000,,,0.0000
0011,DESENVOLVIMENTO URBANO,,,,Apoio as Secretarias por meio de Projetos Finalísticos,,,,,1.0000,,,0.0000
0011,DESENVOLVIMENTO URBANO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0012,"MEIO AMBIENTE, PAISAGISMO E BEM-ESTAR ANIMAL",,,,Controle de Gestão Ambiental,,,,,1.0000,,,0.0000
0012,"MEIO AMBIENTE, PAISAGISMO E BEM-ESTAR ANIMAL",,,,Grau de Urbanização,,,,,1.0000,,,0.0000
0012,"MEIO AMBIENTE, PAISAGISMO E BEM-ESTAR ANIMAL",,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0013,FOMENTO AGROPECUÁRIO E ABASTECIMENTO,,,,Índice de Desenvolvimento Humano ( IDHM),,,,,100.0000,,,0.0000
0013,FOMENTO AGROPECUÁRIO E ABASTECIMENTO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0014,OBRAS E SERVIÇOS URBANOS,,,,Pavimentação,,,,,100.0000,,,0.0000
0014,OBRAS E SERVIÇOS URBANOS,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0015,SEGURANÇA PÚBLICA E TRÂNSITO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0015,SEGURANÇA PÚBLICA E TRÂNSITO,,,,Frota de Veículos Segundo os Tipos,,,,,150.0000,,,0.0000
0016,DESENVOLVIMENTO TURÍSTICO,,,,Cadastro do Ministério do Turismo ( CADASTUR),,,,,1.0000,,,0.0000
0016,DESENVOLVIMENTO TURÍSTICO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0017,+ LEITE DAS CRIANÇAS,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0017,+ LEITE DAS CRIANÇAS,,,,Índice de Desenvolvimento Humano ( IDHM),,,,,100.0000,,,0.0000
0018,ÁGUA SOLIDÁRIA,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0018,ÁGUA SOLIDÁRIA,,,,Índice de Desenvolvimento Humano ( IDHM),,,,,100.0000,,,0.0000
0019,PARANAVAÍ MAIS HABITAÇÃO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0020,CONSTRUSOCIAL,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0020,CONSTRUSOCIAL,,,,Índice de Desenvolvimento Humano ( IDHM),,,,,100.0000,,,0.0000
0021,PROGRAMA DE INCENTIVO AO ESPORTE AMADOR DE PARANAVAÍ,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0022,PROGRAMA FUNDO ROTATIVO,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
0023,PROGRAMA DE PACIFICAÇÃO RESTAURATIVA DE PARANAVAÍ,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
9999,RESERVA DE CONTINGÊNCIA,,,,Projetos de Leis Apreciados,,,,,100.0000,,,0.0000
9999,RESERVA DE CONTINGÊNCIA,,,,Reserva de Contingência,,,,,1.0000,,,0.0000
IPM Sistemas Ltda,,,Identificador: WPR3341101-27090-FFLAYLZRLDL-0 - Emitido por: Rodrigo Pozza,,,,,,,,24/07/2026 10:54:23 -03:00,,
Atende.Net - WPR v:2013.01,,,,,,,,,,,,,
